Q. No,Question_HTML,Option_A,Option_B,Option_C,Option_D,Subject,Correct Option,Difficulty Level,Nature,Explanation_HTML
55," <p>With reference to Indian history, consider the following texts:</p><p>1. Nettipakarana</p><p>2. Parishishtaparvan</p><p>3. Avadanashataka</p><p>4. Trishashtilakshana Mahapurana</p><p>Which of the above are Jaina texts?</p>","(a) 1, 2 and 3",(b) 2 and 4 only,"(c) 1, 3 and 4","(d) 2, 3 and 4",Art And Culture,b,Difficult,t,"<ul><li>The Nettipakarana (Pali: -pakaraṇa, also called Nettippakarana or just Netti) is a Buddhist scripture. Nettipakarana is a guide to help those who already understand the teaching present it to others. The Netti methods were taught by the Buddha's disciple Kaccana (also Katyayana or Kaccayana).</li><li>Avadana texts: The emergences of the Avadana may have been compiled between second Century A.D to the 11th Century A.D. The earlier product of Avadana texts like Avadana-sataka, Divyavadana etc., which are of Hinayanic character and the later Avadanas like Suvarnavarnavadana, Kalpadrumavadanamala, Vratavadanamala are earmarked as Mahayanic in character. Avadanas are non canonical Buddhist texts about previous lives and karma, example Divyavadana(4th century) and Avadanashataka (2nd century) written in sanskrit. It deal wth stories and tales related to Buddha.</li><li>The Parishishtaparvan also known as the Sthaviravalicharitra is a 12th-century Sanskrit mahakavya by Hemachandra which details the histories of the earliest Jain teachers.</li><li>Mahapurana or Trishashthilkshana Mahapurana is a major Jain text composed largely by ""Acharya"" Jinasena during the rule of Rashtrakuta ruler Amoghavarsha and completed by his pupil Gunabhadra in the 9th century CE. Mahapurana consists of two parts. The first part is Ādi purāṇa written by ""Acharya"" Jinasena. The second part is Uttarapurana which is the section composed by Gunabhadra.</li><li>Hence option (b) is the correct answer.</li></ul>"
56," <p>With reference to Indian history, consider the following pairs:</p><table border=""1"" data-mce-style=""border-collapse: collapse; width: 99.9853%;"" style=""border-collapse: collapse; width: 99.9853%;""><tbody><tr><td data-mce-style=""width: 13.1062%;"" style=""width: 13.1062%;"" width=""100""><em><strong>Historical person</strong></em></td><td data-mce-style=""width: 13.1062%;"" style=""width: 13.1062%;"" width=""100""></td><td data-mce-style=""width: 13.1062%;"" style=""width: 13.1062%;"" width=""100""><p><em><strong>Known as</strong></em></p></td></tr><tr><td data-mce-style=""width: 13.1062%;"" style=""width: 13.1062%;"" width=""100"">1. Aryadeva</td><td data-mce-style=""width: 13.1062%; text-align: center;"" style=""width: 13.1062%; text-align: center;"" width=""100""><strong>:</strong></td><td data-mce-style=""width: 13.1062%;"" style=""width: 13.1062%;"" width=""100"">Jaina scholar</td></tr><tr><td data-mce-style=""width: 13.1062%;"" style=""width: 13.1062%;"" width=""100"">2. Dignaga</td><td data-mce-style=""width: 13.1062%; text-align: center;"" style=""width: 13.1062%; text-align: center;"" width=""100""><strong>:</strong></td><td data-mce-style=""width: 13.1062%;"" style=""width: 13.1062%;"" width=""100"">Buddhist scholar</td></tr><tr><td data-mce-style=""width: 13.1062%;"" style=""width: 13.1062%;"" width=""100"">3. Nathamuni </td><td data-mce-style=""width: 13.1062%; text-align: center;"" style=""width: 13.1062%; text-align: center;"" width=""100""><strong>:</strong></td><td data-mce-style=""width: 13.1062%;"" style=""width: 13.1062%;"" width=""100"">Vaishnava scholar</td></tr></tbody></table><p>How many pairs given above are correctly matched?    </p>",(a) None of the pairs,(b) Only one pair,(c) Only two pairs,(d) All three pairs,Art And Culture,c,Difficult,t,"<ul><li>Āryadeva (3rd century), was a Mahayana Buddhist monk, a disciple of Nagarjuna and a Madhyamaka philosopher. is a central figure in the development of early Indian Madhyamaka philosophy.</li><li>Dignaga was the early 6th century Indian Buddhist Monk and was also the founder of Indian logic, Hetu Vidya. He was born in Simhavakta near Kanchipuram.</li><li>Sri Ranganathamuni, popularly known as Sriman Nathamuni, was a Vaishnava theologian who collected and compiled the Nalayira Divya Prabandham. Considered the first of Sri Vaishnava āchāryās, Nathamuni is also the author of Yogarahasya, and Nyāyatattva. </li></ul>"
57," <p>With reference to Indian history, consider the following statements:</p><p>1. The first Mongol invasion of India happened during the reign of Jalal-ud-din Khalji.</p><p>2. During the reign of Ala-ud-din Khalji, one Mongol assault marched up to Delhi and besieged the city.</p><p>3. Muhammad-bin-Tughlaq temporarily lost portions of north-west of his kingdom to Mongols.</p><p>Which of the statements given above is/are correct?</p>",(a) 1 and 2,(b) 2 only,(c) 1 and 3,(d) 3 only,History (Medieval India),b,Difficult,t,"<ul><li>Statement 1 is not correct as Changez Khan reached Indus during the reign of Iltutmish in 1221 AD,chasing the Khwarizmi prince Jalaluddin.</li><li>Statement 2 is correct :The fourth Mongol invasion during Ala-ud-din Khalji reign took place only after some months of Ala-ud-din’s return from Chittor in 1303 A.D. The Mongols numbering 1,20,000 horsemen under the command of Targhi moved so swiftly that provincial governors could not get time to reach Delhi to help the Sultan.</li><li>Besides, a large part of the army of Ala-ud-din had left for Telingana campaign and the army left at Delhi was insufficient and weak after its tough battle at Chittor. Therefore, Ala-ud-din was not in a position to face the Mongols in an open battle.</li><li>He retired to the fort of Siri and took up defensive position. The Mongols plundered the environs of Delhi and besieged the fort for two months. But as they were ignorant of the art of siege-warfare, they failed to capture the fort and withdrew. </li><li>Hence statement 3 is not correct:The next major Mongol invasion took place after the Khiljis had been replaced by the Tughlaq dynasty in the Sultanate. In 1327 the Mongols invaded under Tarmashirin. Historians have differed regard Muhammad Tughlaq’s policy. According to one version, he defeated the Mongols and himself chased them to drive them out. However according to another version, Muhammad Tughlaq bribed the Mongols and they went back. </li></ul>"
58," <p>With reference to Indian history, who of the following were known as ""Kulah-Daran""?</p>",(a) Arab merchants,(b) Qalandars,(c) Persian calligraphists,(d) Sayyids,History (Medieval India),d,Difficult,t,<ul><li>The Sayyids were claimed to descent from the Prophet through his daughter Fatima. They Commanded special respect in Muslim society. </li><li>Even the Timur protected the life of Sayyids during his invasion in India. Although his policy was one of general slaughter. </li><li>The sayyids put on a pointed cap (kulah) and they were known as ‘Kulah Daran’ during Delhi sultanate.</li></ul>
59," <p>With reference to Indian history, consider the following statements:</p><p>1. The Dutch established their factories/warehouses on the east coast on lands granted to them by Gajapati rulers.</p><p>2. Alfonso de Albuquerque captured Goa from the Bijapur Sultanate.</p><p>3. The English East India Company established a factory at Madras on a plot of land leased from a representative of the Vijayangara empire.</p><p>Which of the statements given above are correct?</p>",(a) 1 and 2 only,(b) 2 and 3 only,(c) 1 and 3 only,"(d) 1, 2 and 3",History (Modern India),b,Difficult,t,"<ul><li>In 1602, the United East India Company of the Netherlands was formed and given permission by the Dutch government to trade in the East Indies including India. The Dutch founded their first factory in Masaulipatam in Andhra Pradesh in 1605.</li><li>They went on to establish trading centers in different parts of India and thus became a threat to the Portuguese. They captured Nagapatam near Madras (Chennai) from the Portuguese and made it their main stronghold in South India.</li><li>The Hindu Gajapati rulers (c. 1435 – 1541 CE) ruled over Kalinga (Odisha), large parts of Andhra Pradesh and West Bengal, and the eastern and central parts of Madhya Pradesh and Jharkhand. Gajapati means “king with an army of elephants”. In c. 1435 CE, Kapilendra Deva founded the Gajapati dynasty and last ruler of this dynasty was Prataparudra Deva. Hence statement 1 is not correct.</li><li>Alfonso de Albuquerque served as viceroy of Portuguese India from 1509 to 1515. He was the real founder of the Portuguese power in the East, a task he completed before his death. He secured for Portugal the strategic control of the Indian Ocean by establishing bases overlooking all the entrances to the sea.</li><li>Albuquerque acquired Goa from the Sultan of Bijapur in 1510 with ease; the principal port of the Sultan of Bijapur became “the first bit of Indian territory to be under the Europeans since the time of Alexander the Great”. Hence statement 2 is correct.</li><li>British’s East India Company had entered the then Madras and entered a treaty with the native chieftains of the land to choose the site of their choice to settle and trade. Company established a factory in Madras in 1639 on land leased from representatives of Vijayanagara Empire called the Nayakas.</li><li>Originally an uninhabited land, Francis Day and his superior Andrew Cogan of the British East India Company can be considered the founders of Madras, finally zeroed in on this coastal town and began construction of St George Fort and houses for their residence on 23 April 1640. Hence statement 3 is correct.</li></ul>"
60," <p>According to Kautilya's Arthashastra, which of the following are correct?</p><p>1. A person could be a slave as a result of a judicial punishment.</p><p>2. If a female slave bore her master a son, she was legally free.</p><p>3. If a son born to a female slave was fathered by her master, the son was entitled to the legal status of the master's son.</p><p>Which of the statements given above are correct?</p>",(a) 1 and 2 only,(b) 2 and 3 only,(c) 1 and 3 only,"(d) 1, 2 and 3",History (Ancient India),d,Difficult,t,"<ul><li>The Arthashastra states that a man could be a slave either by birth, by voluntarily selling himself, by being captured in war, or as a result of a judicial punishment. </li><li>Slavery was a recognized institution and the legal relationship between master and slave was clearly defined e.g. if a female slave bore her master a son, not only was she legally free but the child was entitled to legal status of the master's son.</li></ul>"
61, <p>Consider the following statements:</p><p>1. Tight monetary policy of US Federal Reserve could lead to capital flight.</p><p>2. Capital flight may increase the interest cost of firms with existing External Commercial Borrowings (ECBs).</p><p>3. Devaluation of domestic currency decreases the currency risk associated with ECBs.</p><p>Which of the statements given above are correct?</p>,(a) 1 and 2 only,(b) 2 and 3 only,(c) 1 and 3 only,"(d) 1, 2 and 3",Economics (Macroeconomics),a,Medium,,"<ul><li>Tight monetary policy implies the Central Bank (or authority in charge of Monetary Policy) is seeking to reduce the demand for money and limit the pace of economic expansion. Central banks engage in tight monetary policy when an economy is accelerating too quickly or inflation is rising too fast and usually involves increasing interest rates.</li><li>Tight monetary policy of US Federal Reserve means hiking the federal funds rate–the rate at which banks lend to each other–increases borrowing rates and slows lending. Rate increases make borrowing less attractive as interest payments increase. It affects all types of borrowing including personal loans, mortgages, and interest rates on credit cards. Faster Fed rate could rattle financial markets and tighten financial conditions globally especially in emerging market economies like India. For instance, an aggressive monetary tightening would raise US yields and strengthen the US dollar against EM currencies like rupee. As a result, US- based foreign portfolio investors/Foreign institutional investors investing in countries like India would pull money out from here and invest in ""safe heaven"" US assets (Treasury bonds) and thus leading significant capital flight from India. Hence statement 1 is correct. </li><li>The sudden stops and reversal of capital flows will lead to depreciation pressures on emerging market currencies like rupee. When foreign investors invest in equities, bonds and other financial assets in EMEs, they measure financial returns in the US dollar and other foreign currencies. If the EM currency depreciates against the US dollar, it decreases the value of their investments in dollar terms and, therefore, they may engage in distress sales of funds. This capital flight may increase interest cost of firms with a large stock of foreign currency debt as rising US dollar would increase the debt-servicing costs (in local currencies) for firms. Hence statement 2 is correct. </li><li>Devaluation of domestic currency increases the currency risk associated with ECBs (as mostly foreign currency denominated). For instance, if at the time of raising loan through ECBs, 1 dollar was equal to Rs 75 and in future with depreciation/devaluation of domestic currency, 1 dollar becomes Rs 80. In this case, companies/firms done borrowing through ECBs would have to pay back more as converting more rupee with their dollar equivalent and in turn increases their currency risk. Hence statement 3 is not correct.</li></ul>"
62, <p>Consider the following States:</p><p>1. Andhra Pradesh</p><p>2. Kerala</p><p>3. Himachal Pradesh</p><p>4. Tripura</p><p>How many of the above are generally known as tea-producing States?</p>,(a) Only one State,(b) Only two States,(c) Only three States,(d) All four States,Geography,c,Medium,,"<ul><li>Today the major tea growing states are Assam, West Bengal, Tripura, Tamil Nadu, Kerala and Karnataka. Himachal Pradesh and Uttarakhand are also traditional tea growing states, albeit to a less significant extent.</li><li>In Himachal Pradesh, tea is grown in the Mandi and Kangra districts over an area of 2,063 hectares. Kangra, known as ""the valley of gods,"" is famous lor its distinct flavoured tea. Tripura is categorized as a traditional tea-growing State with about 54 Tea Estates, 21 Tea processing factories, and more than 2500 small tea growers.</li></ul>"
63," <p>Consider the following statements:</p><p>1. In India, credit rating agencies are regulated by Reserve Bank of India.</p><p>2. The rating agency popularly known as ICRA is a public limited company.</p><p>3. Brickwork Ratings is an Indian credit rating agency.</p><p>Which of the statements given above are correct.</p>",(a) 1 and 2 only,(b) 2 and 3 only,(c) 1 and 3 only,"(d) 1, 2 and 3",Economics (Macroeconomics),b,Medium,,"<ul><li>Credit rating agencies in India are regulated by SEBI. The SEBI (Credit Rating Agencies) Regulations, 1999 govern the credit rating agencies and provide for eligibility criteria for registration of credit rating agencies, monitoring and review of ratings, requirements for a proper rating process, avoidance of conflict of interest and inspection of rating agencies by SEBI, amongst other things. Hence statement 1 is correct.</li><li>ICRA Limited (formerly Investment Information and Credit Rating Agency of India Limited) was set up in 1991 by leading financial/investment institutions, commercial banks and financial services companies as an independent and professional investment Information and Credit Rating Agency. Today, ICRA and its subsidiaries together form the ICRA Group of Companies (Group ICRA). ICRA is a Public Limited Company, with its shares listed on the Bombay Stock Exchange and the National Stock Exchange. Hence statement 2 is correct.</li><li>Brickwork Ratings (BWR), is a SEBI registered Indian Credit Rating Agency founded by bankers, credit rating professionals, former regulators as well as professors, is committed to promoting Financial Literacy. Brickwork Ratings has Canara Bank, a leading Public Sector Bank, as its promoter and strategic partner. Hence statement 3 is correct.</li></ul>"
64," <p>With reference to the 'Banks Board Bureau (BBB)', which of the following statements are correct?</p><p>1. The Governor of RBI is the Chairman of BBB.</p><p>2. BBB recommends for the selection of heads of Public Sector Banks.</p><p>3. BBB helps the Public Sector Banks in developing strategies and capital raising plans.</p><p>Select the correct answer using the code given below:</p>",(a) 1 and 2 only,(b) 2 and 3 only,(c) 1 and 3 only,"(d) 1, 2 and 3",Economics (Macroeconomics),b,Easy,,"<ul><li>Central Government notified the amendment to the Nationalised Banks (Management and Miscellaneous Provisions) Scheme, 1980 providing the legal framework for composition and functions of the Banks Board Bureau on March 23, 2016. The Bureau accordingly started functioning from April 01, 2016 as an autonomous recommendatory body. </li><li>The board comprises the Chairman, three ex-officio members i.e. Secretary, Department of Public Enterprises, Secretary of the Department of Financial Services and Deputy Governor of the Reserve Bank of India and three expert members. The Governor of RBI is not its chairman. Hence statement 1 is not correct.</li><li>The Banks Board Bureau is mandated to select and appointment Board members for various financial institutions in public sector like Public sector banks, insurance companies. It is also required to undertake activities in the sphere of governance in these institutions. The functions of the Bureau outlined in the Section 7(C) of the Scheme and in subsequent amendments as per orders of Appointment Committee of the Cabinet are :-<ul><li>To recommend the selection and appointment of Board of Directors in Mandated Institutions (Whole Time Directors and Chairman). Hence statement 2 is correct.</li><li>To advise the Central Government on matters relating to appointments, confirmation or extension of tenure and termination of services of the Directors of mandated institutions.</li><li>To advise the Central Government on the desired management structure of mandated institutions, at the level of Board of Directors and senior management.</li><li>To advise the Central Government on a suitable performance appraisal system for mandated institutions.</li><li>To build a data bank containing data relating to the performance of mandated institutions and its officers.</li><li>To advise the Central Government on the formulation and enforcement of a code of conduct and ethics for managerial personnel in mandated institutions.</li><li>To advise the Central Government on evolving suitable training and development programs for managerial personnel in mandated institutions.</li><li>To help the banks in terms of developing business strategies and capital raising plan. Hence statement 3 is correct.</li><li>Any other work assigned by the Government in consultation with Reserve Bank of India.</li></ul></li></ul>"
65," <p>With reference to Convertible Bonds, consider the following statements:</p><p>1. As there is an option to exchange the bond for equity, Convertible Bonds pay a lower rate of interest.</p><p>2. The option to convert to equity affords the bondholder a degree of indexation to rising consumer prices.</p><p>Which of the statements given above is/are correct?</p>",(a) 1 only,(b) 2 only,(c) Both 1 and 2,(d) Neither 1 nor 2,Economics (Macroeconomics),c,Difficult,t,"<ul><li>A convertible bond is a fixed-income corporate debt security that yields interest payments, but can be converted into a predetermined number of common stock or equity shares. It offers investors a type of hybrid security that has features of a bond, such as interest payments, while also having the option to own the underlying stock.</li><li>Issuing convertible bonds can help companies minimize negative investor sentiment that would surround equity issuance. Further, issuing convertible bonds can also help provide investors with some security in the event of default. A convertible bond protects investors' principal on the downside, but allows them to participate in the upside should the underlying company succeed. However, convertible bonds tend to offer a lower coupon rate or rate of return in exchange for the value of the option to convert the bond into common stock. Companies benefit since they can issue debt at lower interest rates than with traditional bond offerings. However, not all companies offer convertible bonds. Hence statement 1 is correct.</li><li>The option to convert to equity affords the bondholder a degree of indexation to rising consumer prices. As indexation will ensure that prices are adjusted with inflation over a period of time. With the help of indexation, bondholders will be able to lower their long-term capital gains (as their investment will be adjusted with inflation) even when converting bonds into equity, which brings down their taxable income. Hence statement 2 is correct. </li></ul>"
66, <p>Consider the following:</p><p>1. Asian Infrastructure Investment Bank</p><p>2. Missile Technology Control Regime</p><p>3. Shanghai Cooperation Organisation</p><p>India is a member of which of the above?</p>,(a) 1 and 2 only,(b) 3 only,(c) 2 and 3 only,"(d) 1, 2 and 3",International Relations,d,Easy,,"<ul><li>The Asian Infrastructure Investment Bank (AIIB) is a multilateral development bank with a mission to improve social and economic outcomes in Asia and beyond. Headquartered in Beijing, It commenced operations in January 2016. India is a founding member of AIIB with the second-highest voting share after China.</li><li>The Missile Technology Control Regime (MTCR) is an informal political understanding among states that seek to limit the proliferation of missiles and missile technology. The regime was formed in 1987. India became an official member of the Missile Technology Control Regime (MTCR) in 2018. </li><li>The Shanghai Cooperation Organisation (SCO) is a transcontinental political, economic, security, and military alliance founded in 2001. On 9 June 2017, at the historic summit in Astana, India and Pakistan officially joined SCO as full-fledged members. The SCO currently comprises Nine Member States (China, India, Kazakhstan, Kyrgyzstan, Russia, Pakistan, Tajikistan, Uzbekistan and Iran). </li><li>Hence option (d) is the correct answer.</li></ul>"
67, <p>Consider the following statements:</p><p>1. Vietnam has been one of the fastest growing economies in the world in the recent years.</p><p>2. Vietnam is led by a multi-party political system.</p><p>3. Vietnam's economic growth is linked to its integration with global supply chains and focus on exports.</p><p>4. For a long time Vietnam's low labour costs and stable exchange rates have attracted global manufacturers.</p><p>5. Vietnam has the most productive e-service sector in the Indo-Pacific region.</p><p>Which of the statements given above are correct?</p>,(a) 2 and 4,(b) 3 and 5,"(c) 1, 3 and 4",(d) 1 and 2,International Relations,c,Medium,,"<ul><li>Vietnam is a one-party communist state, not a multi party parliamentary democracy. Hence statement 2 is not correct.</li><li>Vietnam’s open economic policy of recent years integrating into global supply chains has made the growth success story possible in recent years. Vietnam's export-led growth strategy and global integration are among the key factors behind the country's remarkable achievements in growth and poverty. Between 2002 and 2021, GDP per capita increased 3.6 times, reaching almost US$3,700. Poverty rates declined sharply from over 32 percent in 2011 to below 2 percent today. Thanks to its solid foundations, the economy has proven resilient through different crises, the latest being COVID-19. Vietnam was one of only a few countries to post GDP growth in 2020 when the pandemic hit. Vietnam is projected to be the fastest-growing internet economy in Southeast Asia in the next 10 years. Hence statements 1 and 3 are correct. </li><li>Thanks to an abundance of low-wage labour, Vietnam’s manufacturing sector grew at a compound annual growth in the last decade. As the rest of East Asia developed and wages there rose, global manufacturers were lured by Vietnam's low labour costs and stable exchange rate. Hence statement 4 is correct.</li><li>According to Asian Development Bank Report, e-services including digital financial services are at a very nascent stage in Vietnam. Vietnamese fintech companies raised a total of US$375 million in the first nine months of 2021, putting the country at the 3rd position in fintech investment amount across ASEAN, behind only Singapore and Indonesia. Countries like Philippines, Singapore and Indonesia are the forefront in e-commerce productivity. Hence statement 5 is not correct. </li></ul>"
68," <p>In India, which one of the following is responsible for maintaining price stability by controlling inflation?</p>",(a) Department of Consumer Affairs,(b) Expenditure Management Commission,(c) Financial Stability and Development Council,(d) Reserve Bank of India,Economics (Macroeconomics),d,Easy,,"<ul><li>The Reserve Bank of India (RBI) is vested with the responsibility of conducting monetary policy. This responsibility is explicitly mandated under the Reserve Bank of India Act, 1934. The primary objective of monetary policy is to maintain price stability while keeping in mind the objective of growth. Price stability is a necessary precondition to sustainable growth.</li><li>The MPC (Monetary Policy Committee) determines the policy interest rate required to achieve the inflation target. The Reserve Bank’s Monetary Policy Department (MPD) assists the MPC in formulating the monetary policy. Views of key stakeholders in the economy, and analytical work of the Reserve Bank contribute to the process for arriving at the decision on the policy repo rate. The Financial Markets Operations Department (FMOD) of RBI operationalises the monetary policy, mainly through day-to-day liquidity management operations. The Financial Markets Committee (FMC) meets daily to review the liquidity conditions so as to ensure that the operating target of the weighted average call money rate (WACR) is aligned with the repo rate. </li><li>There are several direct and indirect instruments that are used by RBI for implementing monetary policy for price stability by keeping check on inflation such as Repo rate, Reverse repo, Open market operations, Liquidity adjustment facility, etc. For example, RBI does it by increasing the repo rate in the economy, if inflation is high. Increase in interest rate is believed to bring down the inflation level in the economy by curtailing the amount of economic activity whereas decreasing the interest rate increases the inflation level of the economy by increasing the economic activity. Hence option (d) is the correct answer.</li></ul>"
69," <p>With reference to Non-Fungible Tokens (NFTs), consider the following statements:</p><p>1. They enable the digital representation of physical assets.</p><p>2. They are unique cryptographic tokens that exist on a blockchain.</p><p>3. They can be traded or exchanged at equivalency and therefore can be used as a medium of commercial transactions.</p><p>Which of the statements given above are correct?</p>",(a) 1 and 2 only,(b) 2 and 3 only,(c) 1 and 3 only,"(d) 1, 2 and 3",Current Affairs,a,Medium,,"<ul><li>Non-fungible tokens, commonly known as NFTs, are unique cryptographic tokens that exist on a blockchain and cannot be replicated—having a unique identification code and metadata. Hence statement 2 is correct.</li><li>Anything that can be converted into a digital form can be an NFT. Everything from one’s drawings, photos, videos, GIF, music, in-game items, selfies, and even a tweet can be turned into an NFT. Hence statement 1 is correct.</li><li>NFTs and cryptocurrencies are very different from each other. Cryptocurrency is a currency and is fungible, meaning that it is interchangeable. For instance, if you hold one crypto token, say one Ethereum, the next Ethereum that you hold will also be of the same value. But NFTs are non-fungible, that means the value of one NFT is not equal to another. Every art is different from other, making it non fungible, and unique. Thus, unlike cryptocurrencies, they cannot be traded or exchanged at equivalency and therefore cannot be used as a medium of commercial transactions. Hence statement 3 is not correct.</li></ul>"
70," <p>Consider the following pairs:</p><table border=""1"" data-mce-style=""border-collapse: collapse; width: 99.9853%;"" style=""border-collapse: collapse; width: 99.9853%;""><tbody><tr><td data-mce-style=""width: 13.1062%;"" style=""width: 13.1062%;"" width=""100""><em><strong>Reservoirs</strong></em></td><td data-mce-style=""width: 13.1062%;"" style=""width: 13.1062%;"" width=""100""></td><td data-mce-style=""width: 13.1062%;"" style=""width: 13.1062%;"" width=""100""><em><strong>States</strong></em></td></tr><tr><td data-mce-style=""width: 13.1062%;"" style=""width: 13.1062%;"" width=""100"">1. Ghataprabha </td><td data-mce-style=""width: 13.1062%; text-align: center;"" style=""width: 13.1062%; text-align: center;"" width=""100""><strong>:</strong></td><td data-mce-style=""width: 13.1062%;"" style=""width: 13.1062%;"" width=""100"">Telangana</td></tr><tr><td data-mce-style=""width: 13.1062%;"" style=""width: 13.1062%;"" width=""100"">2. Gandhi Sagar</td><td data-mce-style=""width: 13.1062%; text-align: center;"" style=""width: 13.1062%; text-align: center;"" width=""100""><strong>:</strong></td><td data-mce-style=""width: 13.1062%;"" style=""width: 13.1062%;"" width=""100"">Madhya Pradesh</td></tr><tr><td data-mce-style=""width: 13.1062%;"" style=""width: 13.1062%;"" width=""100"">3. Indira Sagar</td><td data-mce-style=""width: 13.1062%; text-align: center;"" style=""width: 13.1062%; text-align: center;"" width=""100""><strong>:</strong></td><td data-mce-style=""width: 13.1062%;"" style=""width: 13.1062%;"" width=""100""><p>Andhra Pradesh</p></td></tr><tr><td data-mce-style=""width: 13.1062%;"" style=""width: 13.1062%;"" width=""100"">4. Maithon</td><td data-mce-style=""width: 13.1062%; text-align: center;"" style=""width: 13.1062%; text-align: center;"" width=""100""><strong>:</strong></td><td data-mce-style=""width: 13.1062%;"" style=""width: 13.1062%;"" width=""100"">Chhattisgarh</td></tr></tbody></table><p>How many pairs given above are not correctly matched?    </p>",(a) Only one pair,(b) Only two pairs,(c) Only three pairs,(d) All four pairs,Geography,c,Difficult,t,"<ul><li>Pair 1 is not correctly matched: Raja Lakhamagouda dam, also known as Hidkal dam, is a dam constructed across the Ghataprabha River in the Krishna River basin. It is situated at Hidkal village in Hukkeri Taluk of Belagavi district in North Karnataka.</li><li>Pair 2 is correctly matched: Gandhisagar Dam is located in the Mandsaur, districts of the state of Madhya Pradesh. The Dam is constructed on the Chambal River. </li><li>Pair 3 is not correctly matched: The Indira Sagar Dam is the largest dam in India, in terms of volume of water stored in the reservoir. It is located on the Narmada River at the town of Narmada Nagar, Punasa in the Khandwa district of Madhya Pradesh in India. </li><li>Pair 4 is not correctly matched: Maithon is located on the banks of river Barakar. The Maithon Dam is located about 48 kms from the Coal City of Dhanbad, Jharkhand.</li></ul>"
71," <p>In India, which one of the following compiles information on industrial disputes, closures, retrenchments and lay-offs in factories employing workers?</p>",(a) Central Statistics Office,(b) Department for Promotion of Industry and Internal Trade,(c) Labour Bureau,(d) National Technical Manpower Information System,Economics (Indian Economy),c,Medium,,"<ul><li>Labour Bureau has been engaged in collection, compilation, analysis and dissemination of labour statistics at All India and State level on different facets of labour since its inception in the year 1920. It releases annual publication titled, ‘Industrial Disputes, Closures, Retrenchments and Lay-Offs in industries in India’. It provides statistics on work-stoppages, closures, retrenchments and lockouts which is useful in making policies for maintaining cordial and harmonious relations between the management and the worker. This report is also aimed at meeting the demand for historical data and information on industrial conflicts and their causes by the planners, policy makers and decision makers in industry and government. Hence option (c) is the correct answer.</li></ul>"
