Q. No,Question_HTML,Option_A,Option_B,Option_C,Option_D,Subject,Correct Option,Difficulty Level,Nature,Explanation_HTML
59," <p>After returning from South Africa, Gandhiji launched his first successful Satyagraha in</p>",(a)  Chauri-Chaura,(b)  Dandi,(c)  Champaran,(d)  Bardoli,History of Modern India,c,Easy,Fundamental(F),"In 1915, Gandhiji returned from South Africa, and in 1917, at Champaran (Bihar) he experimented the Satyagraha to alleviate the problems of indigo cultivators."
60, <p>Match List I with List II and select the correct answer using the codes given below the lists:</p><p>     List I                                                    List II</p><p>A. Chittagong Armoury Raid       1. Kalpana Dutt</p><p>B. Abhinav Bharat                         2. Guru Ram Singh</p><p>C. Anushilan Samiti                      3. Vinayak Damodar Savarkar</p><p>D. Kuka Movement                      4. Aurobindo Ghosh</p><p> </p>,"(a) A-1, B-3, C-4, D-2","(b) A-1, B-3, C-2, D-4","(c) A-3, B-1, C-2, D-4","(d) A-3, B-1, C-4, D-2",History of Modern India,a,Difficult,tFundamental(F),"Kalpana Dutt and Preeti Lata Waddedar were associated with Chittagong Armoury Raid in 1930, under the leadership of Surya Sen. Abhinav Bharat was as revolutionary organisation founded by V.D. Savarkar in 1904, Aurobindo Ghosh was associated with Anushilan Samiti, which was founded by Sisir Kumar Ghosh in Bengal. Kuka Rebellious movement was organized by Ram Singh in Punjab in 1863."
61," <p>Match List I with List II and select the correct answer using the codes given below the lists:</p><p>         List I                                                                                                                                  List II</p><p>A. Land allotted to big feudal landlords                                                                     1. Jagirdari System</p><p>B. Land allotted to revenue farmers or rent collectors                                               2. Ryotwari System</p><p>C. Land allotted to each peasant with the right to sublet, mortgage, gift or sell        3. Mahalwari</p><p>D. Revenue settlements made at village level                                                          4. Zamindari System</p>","(a) A-1, B-3, C-2, D-4","(b) A-1, B-4, C-2, D-3","(c) A-3, B-4, C-1, D-2","(d) A-2, B-1, C-3, D-4",History of Modern India,b,Difficult,tFundamental(F),"The system in which Land allotted to a big landlord was called Jagirdari System, (jagirdar = landlord). The system in which land allotted to revenue farmers of rent collectors (Zamindars) was Zamindari System. The land allotted to each peasant with the right to sublet, mortgage transfer, girt or sell was called as Ryotwari System, as individual farmer had the owning rights. (Mahal = Village) If revenue settlement was made at village level, then it was called as Mahalwari System."
62, <p>Assertion (A): Lord Linlithgow describe the August Movement of 1942 as the most serious revolt after the Sepoy mutiny. </p><p>Reason (R): Peasants joined the movement in large number in some places.</p>,(a)  Both A and R are individually true and R is the correct explanation of A,(b)  Both A and R are individually true but R is not the correct explanation of A,(c)  A is true but R is false,(d)  A is false but R is true,History of Modern India,a,Medium,Fundamental(F),"The Quit India Movement which was started on 8 August, 1942 had, unprecedent involvement of peasant community which made the struggle more fierce. Thus Lord Linlithgow described this movement as the most serious rebellion since Sepoy Mutiny."
63, <p>Assertion (A): The basic weakness of the early nationalist movement lay in its narrow social base. </p><p>Reason (R): It fought for the narrow interests of the social groups which joined it.</p>,(a)  Both A and R are individually true and R is the correct explanation of A,(b)  Both A and R are individually true but R is not the correct explanation of A,(c)  A is true but R is false,(d)  A is false but R is true,History of Modern India,c,Difficult,tApplied(A),"Early nationalists fought for the rights of the common man also. The reason for narrow social base of the early Nationalist movement was, the organization in those starting days was weak and at any point the British could crush it. So, leaders confined to mere prayers and petitions."
64," <p>While delivering the presidential address, the Congress President who advocated the introduction of Roman script for Hindi language was:</p>",(a)  Mahatma Gandhi,(b)  Jawaharlal Nehru,(c)  Abul Kalam Azad,(d)  Subhash Chandra Bose,History of Modern India,d,Medium,Fundamental(F),"It was Subhash Chandra Bose during his Presidential address in 1938, advocated the introduction of Roman Script for Hindu Language.."
65," <p>At the time of partition of India, which one of the following provinces of British India came forward with a plan for a united and independent existence?</p>",(a)  Punjab,(b) Assam,(c)  Bengal,(d)  Bihar,History of Modern India,a,Medium,Fundamental(F),"During the Partition of India, Punjab province came forward with a plan for a United and Independent existent. But due to Sardar Vallabh Bhai Patel’s effort, Patiala and East Punjab States Union (PEPSU) became a part of Indian Union."
66, <p>The Balkan Plan for fragmentation of India was the brain–child of</p>,(a)  W. Churchill,(b)  M.A. Jinnah,(c)  Lord Mountbatten,(d)  V.P. Menon,History of Modern India,c,Easy,Fundamental(F),"British Government authorized Lord Mountbatten to resolve the situation as early as possible. It is he who felt that the situation had deteriorated so much, that the creation of Pakistan appeared inevitable."
67, <p>Consider the following statements about the Indian National Congress:</p><p>1. Sarojini Naidu was the first woman to be the President of the Congress</p><p>2. C.R. Das was in prison when he functioned as the President of the Congress</p><p>3. The first Britisher to become the President of the Congress was Alan Octavian Hume</p><p>4. Alfred Webb was the President of the Congress in 1894 </p><p>Which of the statements given above are correct?</p>,(a)  1 and 3,(b)  2 and 4,"(c)  2, 3 and 4","(d)  1, 2, 3 and 4",History of Modern India,b,Difficult,tFundamental(F),"Sarojini Naidu was second woman to preside over the Congress in 1925, first woman was Annie Besant in 1917, C. R. Das presided over Congress from Prison in 1921. A.O. Hume was the founder of Indian National Congress. But he never presided over the Congress. Sir Alfred Webb was the President of Madras Session of Congress in 1894."
68, <p>Which one of the following is <em><strong>NOT</strong></em> a feature of the Government of India Act of 1935 ?</p>,(a)  Diarchy at the Centre as well as in the provinces,(b)  A bicameral legislature,(c)  Provincial autonomy,(d)  An All-Indian Federation,History of Modern India,a,Medium,Fundamental(F),"Diarchy was introduced at the centre but not in the provinces. Diarchy was introduced in the province through GOI act, 1919 but it was abolished by the GOI act, 1935."
69, <p>Gild-edged market means</p>,(a)  Bullion market,(b)  Market of Government securities,(c)  Market of guns,(d)  Market of pure metals,Economics,b,Easy,Fundamental(F),<p>Gilt edged market means the market of Government securities. They are Gilt edged because it is certain that interest will be paid and they will be redeemed on the due date.</p>
70," <p>In an open economy, the national income (Y) of the economy is :</p><p> (C, I, G, X, M stand for Consumption, Investment, Govt. Expenditure, total exports and total imports respectively)</p>",(a)  Y = C + I + G + X,(b)  Y = C + I + G – X + M,(c)  Y = C + I + G + (X – M),(d)  Y = C + I – G + X – M,Economics,c,Medium,Applied(A),
71," <p>The new GDP series released by the CSO in February, 1999 is with reference to base price of </p>",(a)  1991-92,(b)  1992-93,(c)  1993-94,(d)  1994-95,Economics,c,Medium,Fundamental(F),
72," <p>Match List I (Power Generation Plant) with List II (Feed material) and select the correct answer using the codes given below the lists :</p><p>              List I                                                                                                 List II</p><p>A. M/s Gowthami Solvents Oil Limited, Andhra Pradesh              1. Rice husk </p><p>B. M/s K.M. Sugar Mills, Uttar Pradesh.                                        2. Slaughter-house waste      </p><p>C. M/s Satia Paper Mills, Punjab.                                                  3. Distillery spent wash            </p><p>D. M/s Al Kabeer Exports Ltd., Andhra Pradesh.                          4. Black liquor  </p><p>            </p>","(a) A-3, B-1, C-2, D-4","(b) A-3, B-1, C-4, D-2","(c) A-1, B-3, C-4, D-2","(d) A-1, B-3, C-2, D-4",Geography,b,Difficult,tFundamental(F),"<p>A – 3, B – 1, C – 4, D – 2</p>"
73, <p>The first Indian state to have its Human Development Report prepared and released by Amartya Kumar Sen in Delhi is</p>,(a)  West Bengal,(b)  Kerala,(c)  Madhya Pradesh,(d)  Andhra Pradesh,Economics,c,Medium,Fundamental(F),<p>Madhya Pradesh</p>
74," <p>That the per capita income in India was Rs. 20/- in 1867-68, was ascertained for the first time by</p>",(a)  M.G. Ranade,(b)  Sir W. Hunter,(c)  R.C. Dutta,(d)  Dadabhai Naoroji,History of Modern India,d,Medium,Fundamental(F),"For the first time in 1867-68, Dada Bhai Naoroji had ascertained the per capita income, in his book “poverty and un-British rule in India”, as Rs. 20/-"
75, <p>Match List-I with List-II and select the correct answer using the codes given below the lists:</p><p>        List-I (Industrial Link)                                       List-II (Centre)</p><p>     A. Atlas Cycle Company Ltd.                        1. Bangalore</p><p>     B. Bharat Earth Movers Ltd.                         2. Bhubaneshwar</p><p>     C. Indian Farmers Ltd. Co-operative Ltd.     3. Kalol</p><p>     D. National Aluminium Company Ltd.           4. Sonipat</p><p>   </p>,"(a) A-1, B-4, C-2, D-3","(b) A-1, B-4, C-3, D-2","(c) A-4, B-1, C-2, D-3","(d) A-4, B-1, C-3, D-2",Geography,d,,,"A – 4, B – 1, C – 3, D – 2"
76, <p>Match List I (Industrial processes) with List II (Industry with which associated) and select the correct answer using the codes given below:</p><p>              List I                                                 List II</p><p>          A. Cracking                                    1. Rubber</p><p>         B. Smelting                                     2. Petroleum</p><p>         C. Hydrogenation                          3. Copper</p><p>         D. Vulcanization                            4. Edible Fats     </p>,"(a) A-3, B-2, C-1, D-4","(b) A-2, B-3, C-4, D-1","(c) A-2, B-3, C-1, D-4","(d) A-3, B-2, C-4, D-1",Science and Technology,b,,,"A – 2, B – 3, C – 4, D – 1"
77, <p>Which one of the following does a TV remote control unit use to operate a TV set ?</p>,(a)  Light waves,(b)  Sound waves,(c)  Microwaves,(d)  Radio waves,Science and Technology,d,Easy,Fundamental(F),Radio waves are used to transmit radio and T.V. signals.
78, <p>A noise level of 100 decibels would correspond to</p>,(a)  Just audible sound,(b)  Ordinary conversation,(c)  Sound from a noisy street,(d)  Noise from a machine-shop,Basic Sciences,d,Medium,Applied(A),"Decibel is an unit for measurement of sound intensity.
 Noise    Level (decibel)
 Whispering  : 20
 Normal talk  : 40-60
 Vehicle horn  : 90
 Machine’s sound : 100
 Supersonic plane’s sound: 120"
79, <p>Fluorescent tubes are fitted with a choke. The choke oil</p>,(a)  Steps up the line voltage,(b)  Steps down the line voltage,(c)  Reduces current in the circuit,(d) Chokes low frequency currents,Science and Technology,a,Difficult,tApplied(A),"The choke oil steps up the line voltage. In a fluorescent tube (tube light) a starter is used which increases the current and sends it to the choke. The choke-oil increases the voltage of this current and sends it to tube light and the tube lights up. After this, the work of starter is completed and the choke oil is used to balance the voltage levels to save the tube from damage."
80," <p>When a CD (compact disc used in audio and video systems) is seen in sunlight, rainbow like colours are seen. This can be explained on the basis of phenomenon of</p>",(a)  Reflection and diffraction,(b)  Reflection and transmission,(c)  Diffraction and transmission,"(d)  Refraction, diffraction and transmission",Basic Sciences,d,Difficult,tApplied(A),"The compact disc is transparent for light, as it is an ‘optical disc’. As light travels through the CD, all the three phenomena refraction, diffraction and transmission will result in rainbow like colours."
81," <p>Assertion (A): A man standing on a completely frictionless surface can propel himself by whistling.</p><p>Reason (R): If no external force acts on a system, its momentum cannot change.</p>",(a) Both A and R are individually true and R is the correct explanation of A,(b) Both A and R are individually true but R is not the correct explanation of A,(c) A is true but R is false,(d) A is false but R is true,Basic Sciences,b,Difficult,tApplied(A),"<p>By applying force in whistling on a frictionless surface a man can propel himself. As per the law of inertia, any object will remain at rest unless it experiences a force. Hence momentum cannot be changed unless an external force acts on the system.</p>"
82, <p>Assertion (A): Small glass beads fixed on traffic signals glow brightly when light falls upon them.</p><p>Reason (R): Light is totally reflected when the angle of incidence exceeds a certain critical value and light travelling in a denser medium is reflected from a rarer medium.</p>,(a) Both A and R are individually true and R is the correct explanation of A,(b) Both A and R are individually true but R is not the correct explanation of A,(c) A is true but R is false,(d) A is false but R is true,Basic Sciences,a,Medium,Applied(A),<p>The small glass beads fixed on traffic signals glow brightly when light falls upon them due to total internal reflection which depends on critical angle.</p>
83, <p>Assertion (A): Large cold storage plants use ammonia as refrigerant while domestic refrigerators use chlorofluoro-carbons.</p><p>Reason (R): Ammonia can be liquefied at ambient temperatures at low pressures.</p>,(a)  Both A and R are individually true and R is the correct explanation of A,(b)  Both A and R are individually true but R is not the correct explanation of A,(c)  A is true but R is false,(d)  A is false but R is true,Science and Technology,a,Difficult,tApplied(A),
84, <p>Aluminium surfaces are often ‘anodized’. This means the deposition of a layer of</p>,(a)  Chromium oxide,(b)  Aluminium oxide,(c)  Nickel oxide,(d)  Zinc oxide,Basic Sciences,d,Medium,Applied(A),"Due to less positive charge of zinc, aluminium rod attracts zinc from zinc solution and hence zinc oxide is deposited as a layer."
85, <p>Consider the following statements : </p><p>Hard water is not suitable for </p><p>1. Drinking </p><p>2. Washing clothes with soap</p><p>3. Use in boilers</p><p>4. Irrigating crops</p><p>Which of these statements are correct ?</p>,(a)  1 and 3,(b)  2 and 3,"(c)  1, 2 and 4","(d)  1, 2, 3 and 4",Science and Technology,b,Medium,Applied(A),"Hardness of water is due to presence of bicarbonates, chlorides and sulphates of calcium and magnesium. It does not produce lather with soaps or detergents. When boiled, in the boilers, the salts of calcium and magnesium are deposited on the walls of the boilers."
86, <p>A small pouch containing silica gel is often found in bottles of medicine in tablet or powder form because silica gel</p>,(a)  Kills bacteria,(b)  Kills germs and spores,(c)  Absorbs moisture,(d)  Absorbs all gases present inside the bottle,Science and Technology,c,Medium,Applied(A),Silica gel is found in bottles of medicine in tablet or powder form because it absorbs the moisture and thereby increase the storing life of medicine.
87, <p>Match List I with List II and select the correct answer using the codes given below the lists:</p><p>             List I                                 List II    </p><p>         A. German Silver          1. Tin</p><p>        B. Solder                         2. Nickel</p><p>        C. Bleaching Powder    3. Sodium</p><p>        D. Hypo                          4. Chlorine    </p>,"(a) A-1, B-2, C-4, D-3","(b) A-2, B-1, C-3, D-4","(c) A-1, B-2, C-3, D-4","(d) A-2, B-1, C-4, D-3",Basic Sciences,d,Difficult,tFundamental(F),"A – 2, B – 1, C – 4, D – 3"
88, <p>Which one of the following materials is very hard and very ductile?</p><p> </p>,(a)  Carborundum,(b) Tungsten,(c)  Cast iron,(d)  Nichrome,Basic Sciences,d,Difficult,tFundamental(F),Nichrome is elastic in nature and also its melting point is high therefore it is very hard and very ductile both.
89, <p>Most of the explosions in mines occur due to mixing of</p>,(a)  Hydrogen with oxygen,(b)  Oxygen with acetylene,(c)  Methane with air,(d)  Carbon dioxide with ethane,Basic Sciences,c,Difficult,tApplied(A),Most of the explosions in mines occur due to the mixing of methane and air.
90, <p>The sensation of fatigue in the muscles after prolonged strenuous physical work is caused by</p>,(a)  A decrease in the supply of oxygen,(b)  Minor wear and tear of muscle fibres,(c)  The depletion of glucose,(d)  The accumulation of lactic acid,Basic Sciences,d,Easy,Applied(A),Fatigue in muscles after prolonged strenuous physical work is due to the accumulation of lactic acid.
91, <p>Canola refers to special type of oil seed mustard varieties bred for human consumption. The main characteristic of these varieties is that the</p>,(a)  Seeds have very high oil content,(b)  Oil is rich in unsaturated fatty acids,(c)  Oil has long shelf-life,(d)  Oil has very low Erucic acid content,Science and Technology,b,Difficult,tApplied(A),‘Canola’ are a special type of all seed mustard varieties bred for oil rich in unsaturated fatty acids.
92," <p>Within biological communities, some species are important in determining the ability of a large number of other species to persists in the community. Such species are called</p>",(a)  Keystone species,(b)  Allopatric species,(c)  Sympatric species,(d)  Threatened species,Ecology and Environment,a,Medium,Applied(A),"Keystone species are important in determining the ability of a large number of other species to persist in the community. Allopatric species: species occupying mutually exclusive geographical areas.
 Sympatric species: different species that live in the same area but are prevented from successfully reproducing by a reproductive isolating mechanism.
 Threatened species: May become endangered species in the near future, if proper protection measures were not taken up."
93," <p>
	Assertion (A): In human beings, the females play a major role in determining the sex of the offspring.</p>
<p>
	Reason (R): Women have two ‘X’ chromosomes.</p>
<p>
</p>",(a) Both A and R are individually true and R is the correct explanation of A,(b) Both A and R are individually true but R is not the correct explanation of A,(c) A is true but R is false,(d) A is false but R is true,Basic Sciences,d,Medium,Fundamental(F),"<p>In human beings, ‘males’ play a major role in determining the sex of the offspring as they are heterosexual with one X and one Y chromosome.</p><p><br/></p>"
94," <p>Assertion (A): “DNA Finger printing” has become a powerful tool to establish paternity and identity of criminals in rape and assault cases.</p><p> Reason (R): Trace evidences such as hair, saliva and dried semen are adequate for DNA analysis.</p>",(a) Both A and R are individually true and R is the correct explanation of A,(b) Both A and R are individually true but R is not the correct explanation of A,(c) A is true but R is false,(d) A is false but R is true,Basic Sciences,a,Easy,Applied(A),"<p>‘DNA’ finger printing’ is a genetic diagnostic testing, in which DNA sample obtained from any of the suspects nucleated body sample (hairs, body fluid (saliva), dried semen, nail, skin etc.) is isolated, identified, analysed and imaged using artificial radioactive probes. It helps in establishing paternity, identification of criminals in rape and murder cases and also in detection of genetic disorders.</p>"
95," <p>Assertion (A): In a motion picture, usually 24 frames are projected every second over the whole length of the film.</p><p> Reason (R): An image formed on the retina of eye persists for about 0.1 s after the removal of stimulus.</p>",(a) Both A and R are individually true and R is the correct explanation of A,(b) Both A and R are individually true but R is not the correct explanation of A,(c) A is true but R is false,(d) A is false but R is true,Basic Sciences,a,Difficult,tApplied(A),<p><br/> Both A and R are individually true and R is the correct explanation of A.</p><p><br/></p>
96, <p>The ‘stones’ formed in human kidney consist mostly of</p>,(a)  Calcium oxalate,(b)  Sodium acetate,(c)  Magnesium sulphate,(d)  Calcium,Basic Sciences,a,Difficult,tFundamental(F),"The stones formed in human kidney mostly consists of urates and calcium oxalate, mucopolysacharides, calcium carbonate. Urate and oxalate stones are most common."
97, <p>Which one of the following organisms can serve as a biofertilizersfor rice crop?</p>,(a)  Blue-green algae,(b)  Rhizobium sp,(c)  Mycorrhizal fungi,(d)  Azotobacter sp,Basic Sciences,a,Easy,Fundamental(F),"Blue green algae (Cyano bacteria) and Azolla are used for the low land rice cultivation as algal bio-fertilizers. Fixes 20-30 kg N/ha per year in rice field. Ex.: Anabaena, Nostoc etc."
98, <p>At which stage in its life cycle does the silk worm yield the fibre of commerce?</p><p> </p>,(a)  Egg,(b)  Larva,(c)  Pupa,(d)  Imago,Basic Sciences,b,Medium,Fundamental(F),Pupa stage of Silkworm yield fibre of commerce. The larve while entering the pupal stage makes a pupal case around it by secreting a protein fibre (Fibroin).
99, <p>Match List I (Disease) with List II (Types of disease) and select the correct answer using the codes given below the lists:</p><p>        List I                           List II</p><p>A. Haemophilia         1. Deficiency disease</p><p>B. Diabetes                2. Genetic disease</p><p>C. Rickets                   3. Hormonal disorder</p><p>D. Ringworm             4. Fungal infection</p><p>    </p>,"(a) A-2, B-3, C-4, D-1","(b) A-2, B-3, C-1, D-4","(c) A-3, B-2, C-1, D-4","(d) A-3, B-2, C-4, D-1",Basic Sciences,b,Medium,Fundamental(F),"Haemophili is X-linked recessive genetic disease.
 Diabetes is due to the low hormone (Insulin) levels in the blood which leads to high blood sugar levels.
 Rickets is due to the deficiency of Vitamin D in children.
 Ringworm is due to the fungal infections belong to a group called ‘Dermatophytes’. (Microsporum, Trichophyton)."
100, <p>Soft drinks such as colas contain significant quantifies of </p>,(a)  Caffeine,(b)  Nicotine,(c)  Tannin,(d)  Renin,Science and Technology,c,Medium,Fundamental(F),Tannin
101, <p>Insect-resistant cotton plants have been genetically engineered by inserting a gene from a/an</p>,(a)  Virus,(b)  Bacterium,(c)  Insect,(d) Plant,Science and Technology,b,Medium,Fundamental(F),"Transgenic cotton resistant to bollworm, (Heliothis armigera), a lepidopteran insect pest was developed by inserting a toxin gene (Cry 1 AC) taken from a bacterium (Bacillus thruingiensis). This transgenic cotton was released commercially in India as Bt cotton."
102, <p>Hybridoma technology is a new biotechnological approach for commercial production of</p>,(a)  Monoclonal antibodies,(b)  Interferon,(c)  Antibiotics,(d)  Alcohol,Science and Technology,a,Medium,Fundamental(F),"Hybridoma technology is a new biotechnological approach for commercial production of Monoclonal antibodies which are highly specific to the including antigen, and are relatively cheaper."
103, <p>The memory of a computer is commonly expressed in terms of kilobytes or Megabytes. A byte is made up of :</p>,(a)  Eight binary digits,(b)  Eight decimal digits,(c)  Two binary digits,(d)  Two decimal digits,Science and Technology,a,Medium,Fundamental(F),"A byte is made up of eight binary digits (bit). Each number, letter, symbol etc. put into a computer is turned into a group of eight bits (bytes). A bit is a term which can have the value of zero or one."
104," <p>For reproducing sound, a CD (Compact Disc) audio player uses a </p>",(a)  Quartz crystal,(b)  Titanium needle,(c)  Laser beam,(d)  Barium titanate ceramic,Science and Technology,b,Difficult,tApplied(A),Titanium needle. Interference is the reason for reproducing sound.
105," <p>Examine the following relationships among members of a family of six persons A, B, C, D, E and F:</p><p>1. The number of males that of females.</p><p>2. A and E are sons of F.</p><p>3. D is the mother of two, one boy and one girl.</p><p>4. B is the son of A.</p><p>5. There is only one married couple in the family at present.</p><p>Which one of the following inferences can be drawn from the above ?</p>","(a)  A, B and C are all females",(b)  A is the husband of D,(c)  E and F are children of D,(d)  D is the granddaughter of F,gs_unclassified,b,Medium,Applied(A),
106," <p>In a certain code, MARCH is written as OCTEJ, how is RETURN written in that code ?</p>",(a)  TFUVSM,(b)  QGSTQM,(c)  TGVWTP,(d)  TGRVSO,gs_unclassified,c,Medium,Applied(A),
107," <p>A, B, C, D, E and F not necessarily in that order are sitting in six chairs regularly placed around a round table. It is observed that</p><p> A is between D and F</p><p> C is opposite D</p><p> D and E are not on neighbouring chairs</p><p>Which one of the following must be true ?</p>",(a)  A is opposite B,(b)  D is opposite E,(c)  C and B are neighbours,(d)  B and E are neighbours,gs_unclassified,d,Medium,Applied(A),
108," <p>In a class there are 18 boys who are over 160 cm tall. If these boys constitute three-fourths of the boys and the total number of boys is two-third of the number of students in the class, then what is the number of girls in the class ?</p>",(a)  6,(b)  12,(c)  18,(d)  24,gs_unclassified,b,Medium,Applied(A),
109," <p>A rectangular piece of iron sheet measuring 50 cm by 100 cm is rolled into a cylinder of height 50 cm. If the cost of painting the cylinder is Rs. 50/- per square meter, then what will be the cost of painting the outer surface of the cylinder ?</p>",(a)  Rs. 25.00,(b)  Rs. 37.50,(c)  Rs. 75.00,(d)  Rs. 87.50,gs_unclassified,a,Difficult,tApplied(A),
110," <p>In an examination, every candidate took physics or mathematics or both 65.8% took physics and 59.2% took mathematics. The total number of candidates was 2000. How many candidates took both physics and mathematics ?</p>",(a)  750,(b)  500,(c)  250,(d)  125,gs_unclassified,b,Difficult,tApplied(A),
111," <p>A bag contains 20 balls. 8 balls are green, 7 are white and 5 are red. What is the minimum number of balls that must be picked up from the bag blind-folded (without replacing any of it) to be assured of picking atleast one ball of each colour ?</p>",(a)  4,(b)  7,(c)  11,(d)  16,gs_unclassified,b,Difficult,tApplied(A),
112, <p>Which one of the following has a greater perimeter than the rest ?</p>,(a)  A square with an area of 36 sq. cm,(b)  An equilateral triangle with a side of 9 cm.,(c)  A rectangle with 10 cm as length and 40 sq. cm. as area.,(d)  A circle with a radius of 4 cm.,gs_unclassified,c,Easy,Applied(A),
113, <p>A club has 108 members. Two-thirds of them are men and the rest are women. All members are married except for 9 women members. How many married women are there in the club?</p><p> </p>,(a)  20,(b)  24,(c)  27,(d)  30,gs_unclassified,c,Medium,Applied(A),
114, <p>A person starts from a point A and travels 3 km eastwards to B and then turns left and travels thrice that distance to reach C. He again turns left and travels five times the distance be covered between A and B and reaches his destination D. The shortest distance between the starting point and destination is</p>,(a)  18 km,(b)  16 km,(c)  15 km,(d)  12 km,gs_unclassified,c,Easy,Applied(A),
115, <p>What is maximum number of pieces of 5 cm x 5 cm x 10 cm cake that can be cut from a big cake of 5 cm x 30 cm x 30 cm size?</p><p> </p>,(a)  10,(b) 15,(c)  18,(d)  30,gs_unclassified,c,Medium,Applied(A),
116," <p>A rectangular water talk measures 15 m x 6 m at top and is 10 m deep. It is full of water. If water is drawn out lowering the level by 1 meter, how much of water has been drawn out ?</p>","(a)  90,000 litres","(b)  45,000 litres","(c)  4,500 litres",(d)  900 litres,gs_unclassified,a,Medium,Applied(A),
117, <p>An accurate clock shows 8 O’ clock in the morning. Through how many degrees will the hour hand rotate when the clock shows 2 O’clock in the afternoon?</p>,(a)  150o,(b)  144o,(c)  168o,(d)  180o,gs_unclassified,d,Difficult,tApplied(A),
118," <p>The monthly income of Komal and Asha are in the ratio of 4 : 3. Their monthly expenses are in the ratio 3 : 2. However, both save Rs. 600/- per month. What is their total monthly income?</p>","(a)  Rs. 8,400/-","(b)  Rs. 5,600/-","(c)  Rs. 4,200/-","(d)  Rs. 2,800/-",gs_unclassified,c,Medium,Applied(A),
119," <p>Match List I (Books) with List II (Authors) and select the correct answer using the codes given below the lists :</p><p>List I                                     List II</p><p>A. My Music, My Life        1. Laxman Gaikwad</p><p>B. Adha Gaon                     2. Rahi Masoom Raza</p><p>C. Radha                              3. Ramakanta Rath</p><p>D. The Pilferer                     4. Ravi Shankar</p><p>                         </p>","(a) A-3, B-2, C-4, D 1","(b) A-4, B-2, C-3, D-1","(c) A-4, B-1, C-3, D-2","(d) A-3, B-1, C-4, D-2",gs_unclassified,b,Difficult,tFundamental(F),"A – 4, B -2, C – 3, D – 1"
120," <p>The following news item appeared in a National daily dated 1–12–1999:</p><p> “….Parliament today rejected a Bill to grant women the right to vote and stand for office in parliamentary elections, by a margin of 32 to 30. The National Assembly was split between liberal, pro-government and Shiite Muslim depties who were in favour of women’s rights, while the opposition camp grouped Sunni Muslim fundamentalists and tribal MPs. A total of 64 MPs and Ministers were present, of who two abstained.” The Parliament referred to in this quotation is that of</p>",(a)  Kuwait,(b)  Iran,(c)  Bahrain,(d)  Saudi Arabia,International Affairs and Institutions,a,Medium,Fundamental(F),The Parliament referred to in the quotation is that of Kuwait.
121, <p>Consider the following features of newer models of motor cars :</p><p>1. Radial tyres</p><p>2. Streamline body </p><p>3. Multipoint fuel injection</p><p>4. Catalytic converter with exhaust</p><p>Which of these features make the newer models of motor cars more fueld efficient ?</p>,(a)  1 and 2,(b)  2 and 3,"(c)  2, 3 and 4","(d)  1, 3 and 4",Science and Technology,b,,,Streamline body and Multipoint fuel Injection.
122, <p>Which one of the following countries occupies the first place in the “Global Competitive Report” of World Economic Forum?</p><p> </p>,(a)  U.S.A.,(b)  Singapore,(c)  Hong Kong,(d)  France,International Affairs and Institutions,b,Easy,Fundamental(F),Singapore occupies the first place in the “Global Competitive Report” of World Economic Forum.
123, <p>Match List I with List II and select the correct answer using the codes given below the lists:</p><p>    List I                                                                                              List II</p><p>A. Development Programe                                             1. UN India Human Development Report</p><p>B. National Council of Applied Economic Research       2. India Development Report</p><p>C. Indira Gandhi Institute of Development Research      3. World Development Report</p><p>D. World Bank                                                                  4. Human Development Report</p>,"(a) A-4, B-1, C-2, D-3","(b) A-4, B-2, C-1, D-3","(c) A-2, B-3, C-4, D-1","(d) A-2, B-1, C-4 3",Economics,c,Medium,Fundamental(F),"A – 2, B – 3, C – 4, D – 1"
124, <p>Match List I with List II and select the correct answer using the codes given below the lists:</p><p>      List I (Institute)                                                                                 List II (Location)</p><p>A. Central Institute of Higher Tibetan Studies                             1. Hyderabad</p><p>B. Indira Gandhi Institute of Development Research                 2. Mumbai</p><p>C. National Institute of Mental Health and Neuro-sciences        3. Bangalore</p><p>D. Central Institute of English and Foreign Languages              4. Dharamshala</p><p>                                                                                                   5. Varanasi</p><p> </p>,"(a) A-5, B-3, C-4, D-1","(b) A-5, B-2, C-3, D-1","(c) A-3, B-2, C-4, D-5","(d) A-4, B-5, C-1, D-2",gs_unclassified,b,Difficult,tFundamental(F),"<p>A – 5, B – 2, C – 3, D – 1</p>"
125," <p>To reach the final of first grand slam of the year 2000, Martina Hingis defeated</p>",(a)  Lindsay Davenport,(b)  Jennifer Capriati,(c)  Sarena Williams,(d)  Conchita Martinez,Current Affairs,b,Easy,Fundamental(F),Jennifer Capriati was defeated by Martina Hingis.
126, <p>The best performance in terms of Human Development among the Asian countries is by</p><p> </p>,(a)  China,(b)  Malaysia,(c)  Korea,(d) Philippines,Economics,c,Medium,Fundamental(F),
