Q. No,Question_HTML,Option_A,Option_B,Option_C,Option_D,Subject,Correct Option,Difficulty Level,Nature,Explanation_HTML
25," <p>With reference to Union Budget, consider the following statements :</p><p>1. The Union Finance Minister on behalf of the Prime Minister lays the Annual Financial Statement before both the Houses of Parliament.</p><p>2. At the Union level, no demand for a grant can be made except on the recommendation of the President of India.</p><p>Which of the statements given above is/are correct ?</p>",(a) 1 only,(b) 2 only,(c) Both 1 and 2,(d) Neither 1 nor 2,Polity And Governance,b,Easy,Fundamental(F),"<ul><li><strong>Article 112</strong> of the Indian Constitution says that every year “the President of India shall cause to be laid before both the houses of the parliament” the “Annual Financial Statement”. The Union Finance Minister presents the budget on behalf of the President and not the Prime Minister. <strong>Hence, statement 1 is not correct. </strong></li><li><strong>Article 113 (3)</strong> prescribes that no demand for grants can be presented in the Lok Sabha without the President of India's prior approval. <strong>Hence, statement 2 is correct.</strong></li></ul>"
26, <p>Who of the following is the author of the books “The India Way” and “Why Bharat Matters”?</p>,(a) Bhupendra Yadav,(b) Nalin Mehta,(c) Shashi Tharoor,(d) Subrahmanyam Jaishankar,Miscellaneous,d,Easy,Current Affairs(CA),"<ul><li><strong>Why Bharat Matters </strong>is a 2024 non-fictional book <strong>written by Indian politician and author S. Jaishankar. </strong>Jaishankar was the incumbent Minister of External Affairs of the Government of India in the Second Modi ministry at the time of publishing. In this work, Jaishankar discusses India's foreign policy and emphasises the importance of Bharat, i.e. India, with its ever-growing role on the global stage as a potential superpower.</li><li><strong>‘The India Way: </strong>Strategies for an Uncertain World,’ by Dr S Jaishankar, presently the Union Minister of External Affairs, is a book that attracts much attention and curiosity. Firstly, because it is written by a career diplomat with four decades of experience, and hence with a vantage perspective. Secondly, because he has now graduated to a more powerful policy- making, strategy-defining role, and getting an insight into his thinking would be <strong>gratifying.</strong></li><li><strong>Hence option (d) is the correct answer.</strong></li></ul>"
27, <p>Consider the following pairs :</p><p><em><strong>Country Reason for being in the news</strong></em></p><p>1. Argentina Worst economic crisis</p><p>2. Sudan War between the country’s regular and paramilitary forces</p><p>3. Turkey Rescinded its membership of NATO</p><p>How many of the pairs given above are correctly matched?</p>,(a) Only one pair,(b) Only two pairs,(c) All three pairs,(d) None of the pairs,Current Affairs,b,Medium,Current Affairs(CA),"<ul><li>Argentina is facing its worst economic crisis. Prices in Argentina have surged so dramatically in recent months that the government has multiplied the size of its biggest bank note in circulation by five — to 10,000 pesos, worth about <strong>$10. Hence pair 1 is correctly matched.</strong></li><li>Sudan is suffering one of the worst humanitarian crises in recent history after nearly a year of war. Fighting between the army, headed by General Abdel Fattah al-Burhan, and the paramilitary Rapid Support Forces (RSF), led by Mohamed Hamdan Dagalo, since last April has killed tens of thousands of people, as the threat of famine looms amid internatio<strong>nal inaction. Hence pair 2 is correctly matched.</strong></li><li>No, Turkey has not Rescinded its membership of NATO. But some countries think turkey can be a Trojan horse for NATO and block consensus on every decision until NATO members meet his price. Turkey today is a liability. There is no mechanism within NATO to expel a wayward member. In the past, countries <strong>withdrew voluntarily. Hence pair 3 is not correctly matched.</strong></li><li><strong>Hence option (b) is the correct answer.</strong></li></ul>"
28, <p>Consider the following statements :</p><p>Statement-I :</p><p>Sumed pipeline is a strategic route for Persian Gulf oil and natural gas shipments to Europe.</p><p>Statement-II :</p><p>Sumed pipeline connects the Red Sea with the Mediterranean Sea.</p><p>Which one of the following is correct in respect of the above statements ?</p>,"(a) Both Statement-I and Statement-II are correct and Statement-II explains Statement-IBoth Statement-I and Statement-II are correct, but Statement-II does not explain Statement-I","(b) Both Statement-I and Statement-II are correct, but Statement-II does not explain Statement-I","(c) Statement-I is correct, but Statement-II is incorrect","(d) Statement-I is incorrect, but Statement-II is correct",Current Affairs,a,Medium,Current Affairs(CA),"<ul><li>The Suez Canal, the SUMED pipeline, and the Bab el-Mandeb Strait are strategic routes for Persian Gulf oil and natural gas shipments to Europe and North America. Total oil shipments via these routes accounted for about 12% of total seaborne-traded oil in the first half of 2023, and liquefied natural gas (LNG) shipments accounted for about 8% of worldwide LNG trade. <strong>Hence statement l is correct</strong></li><li>The Suez Canal and SUMED pipeline are located in Egypt and connect the Red Sea with the Mediterranean Sea. The SUMED pipeline transports crude oil north through Egypt and has a capacity of 2.5 million barrels per day. <strong>Hence statement ll is correct</strong></li><li><strong>Both statements are correct, and Statement-II directly explain Statement I.</strong></li><li><strong>Hence option (a) is the correct answer.</strong></li></ul>"
29, <p>Consider the following statements :</p><p>1. The Red Sea receives very little precipitation in any form.</p><p>2. No water enters the Red Sea from rivers.</p><p>Which of the statements given above is/are correct ?</p>,(a) 1 only,(b) 2 only,(c) Both 1 and 2,(d) Neither 1 nor 2,Geography,a,Difficult,tFundamental(F),"<ul><li data-mce-style=""text-align: justify;"" style=""text-align: justify;""><strong>The Red Sea region receives very little precipitation in any form,</strong> although prehistoric artifacts indicate that there were periods with greater amounts of rainfall. In general, the climate is conducive to outdoor activity in fall, winter, and spring—except during windstorms—with temperatures varying between 8 and 28 °C. Summer temperatures, however, are much higher, up to 40 °C, and relative humidity is high, rendering vigorous activity unpleasant. In the northern part of the Red Sea area, extending down to 19° N, the prevailing winds are north to northwest. <strong>Hence statement 1 is correct.</strong></li><li data-mce-style=""text-align: justify;"" style=""text-align: justify;"">Generally speaking, the average salinity of the oceans is 35.2 ppt, about 35 parts of salt in 1000 parts of water. In the Red Sea where there is much surface evaporation and fewer rivers to bring in fresh water, the average salinity increases to 39 ppt. <strong>While there are no significant rivers that drain into the Red Sea there are small rivulets that flow into the red sea and it may not be entirely correct to say that no water enters the Red Sea from rivers. Hence statement 2 is not correct.</strong></li></ul>"
30," <p>According to the Environmental Protection Agency (EPA), which one of the following is the largest source of sulphur dioxide emissions ?</p>",(a) Locomotives using fossil fuels,(b) Ships using fossil fuels,(c) Extraction of metals from ores,(d) Power plants using fossil fuels,Current Affairs,d,Easy,Fundamental(F),"<ul><li data-mce-style=""text-align: justify;"" style=""text-align: justify;"">EPA’s national ambient air quality standards for SO2 are designed to protect against exposure to the entire group of sulfur oxides (SOx). <strong>According to EPA, the largest source of SO2 in the atmosphere is the burning of fossil fuels by power plants and other industrial facilities.</strong> Smaller sources of SO2 emissions include: industrial processes such as extracting metal from ore; natural sources such as volcanoes; and locomotives, ships and other vehicles and heavy equipment that burn fuel with a high sulfur content. <strong>Hence option (d) is the correct answer.</strong></li><li data-mce-style=""text-align: justify;"" style=""text-align: justify;"">About EPA: The Environmental Protection Agency is an independent agency of the United States government tasked with environmental protection matters.</li></ul>"
31," <p>Consider the following statements :</p><p>Statement-I :</p><p>If the United States of America (USA) were to default on its debt, holders of US Treasury Bonds will not be able to exercise their claims to receive payment.</p><p>Statement-II :</p><p>The USA Government debt is not backed by any hard assets, but only by the faith of the Government.</p><p>Which one of the following is correct in respect of the above statements ?</p>","(a) Both Statement-I and Statement-II are correct and Statement-II explains Statement-IBoth Statement-I and Statement-II are correct, but Statement-II does not explain Statement-I","(b) Both Statement-I and Statement-II are correct, but Statement-II does not explain Statement-I","(c) Statement-I is correct, but Statement-II is incorrect","(d) Statement-I is incorrect, but Statement-II is correct",Current Affairs,a,Medium,Current Affairs(CA),"<ul><li data-mce-style=""text-align: justify;"" style=""text-align: justify;"">As the national debt has soared, the U.S. Treasury Department has had to borrow more money to pay for government spending by revoking the Debt ceiling. The debt ceiling sets the maximum amount of outstanding federal debt the U.S. government can incur.</li><li data-mce-style=""text-align: justify;"" style=""text-align: justify;"">Raising or suspending the debt ceiling by US Congress becomes necessary when the government needs to borrow more money to pay its debts than is federally authorized. If Congress fails to lift the debt ceiling before the due date when the Treasury will run out of cash—the federal government will not be able to pay its obligations. Further, if United States of America (USA) were to default on its debt, holders of US Treasury Bonds will not be able to exercise their claims to receive payment. <strong>Hence statement-I is correct.</strong></li><li data-mce-style=""text-align: justify;"" style=""text-align: justify;"">Further, the Currencies like US dollars are fiat currency. Fiat money is a government-issued currency that is not backed by a physical commodity, such as gold or silver, but rather by the government that issued it. The value of fiat money is derived from the relationship between supply and demand and the stability of the issuing government, rather than the worth of a commodity backing it. Furthermore, if people lose faith in a nation's currency, the money will no longer hold value. So, Treasury Bonds issued by US government are not backed by any hard assets but based on only faith of the government and if government fails to repay the debt taken, then bond holders would not have right to exercise their claims to receive payment. <strong>Hence statement- II is correct and it is the correct explanation of statement-I.</strong></li></ul>"
32," <p>Consider the following statements :</p><p>Statement-I :</p><p>Syndicated lending spreads the risk of borrower default across multiple lenders.</p><p>Statement-II :</p><p>The syndicated loan can be a fixed amount/lump sum of funds, but cannot be a credit line.</p><p>Which one of the following is correct in respect of the above statements ?</p>",(a) Both Statement-I and Statement-II are correct and Statement-II explains Statement-I,"(b) Both Statement-I and Statement-II are correct, but Statement-II does not explain Statement-I","(c) Statement-I is correct, but Statement-II is incorrect","(d) Statement-I is incorrect, but Statement-II is correct",Current Affairs,c,Medium,Current Affairs(CA),"<ul><li data-mce-style=""text-align: justify;"" style=""text-align: justify;""><strong>Recent Context: </strong>In 2023, Country’s largest lender State Bank of India (SBI) concluded a $1 billion syndicated social loan facility. Shriram Finance raised multi-currency loan of $468 million via ECB in January, 2024. This is the <strong>largest widely syndicated loan transaction for a private NBFC from India in recent years.</strong></li><li data-mce-style=""text-align: justify;"" style=""text-align: justify;""><strong>A syndicated loan is a form of financing that is offered by a group of lenders. </strong>Syndicated loans arise when a project requires too large a loan for a single lender or when a project needs a specialized lender with expertise in a specific asset class. Syndicating allows lenders to spread risk and take part in financial opportunities that may be too large for their individual capital base. Syndicated loans involve large sums, which allows the risk to be spread out among several financial institutions to mitigate the risk in case the borrower defaults. Lenders are referred to as a syndicate, which works together to provide funds for a single borrower. Hence statement-I is correct. </li><li data-mce-style=""text-align: justify;"" style=""text-align: justify;"">The borrower can be a corporation, a large project, or a sovereign government. The loan can involve a fixed amount of funds, a credit line, or a combination of the two. <strong>Hence statement-II is not correct. </strong></li></ul>"
33, <p>Consider the following statements in respect of the digital rupee:</p><p>1. It is a sovereign currency issued by the Reserve Bank of India (RBI) in alignment with its monetary policy.</p><p>2. It appears as a liability on the RBI’s balance sheet.</p><p>3. It is insured against inflation by its very design.</p><p>4. It is freely convertible against commercial bank money and cash.</p><p>Which of the statements given above are correct ?</p>,(a) 1 and 2 only,(b) 1 and 3 only,(c) 2 and 4 only,"(d) 1, 2 and 4",Current Affairs,d,Easy,Current Affairs(CA),"<ul><li>Reserve Bank of India defines CBDC as the legal tender issued by a central bank in a digital form. It is the same as a sovereign currency and is exchangeable one-to-one at par (1:1) with the fiat currency. While money in digital form is predominant in India—for example in bank accounts recorded as book entries on commercial bank ledgers—a CBDC would differ from existing digital money available to the public because a CBDC would be a liability of the Reserve Bank, and not of a commercial bank.</li><li>The features of CBDC include:<ul><li><strong>CBDC is sovereign currency issued by Central Banks in alignment with their monetary policy. Hence statement 1 is correct.</strong></li><li><strong>It appears as a liability on the central bank’s balance sheet. Hence statement 2 is correct.</strong></li><li>Must be accepted as a medium of payment, legal tender, and a safe store of value by all citizens, enterprises, and government agencies.</li><li><strong>Freely convertible against commercial bank money and cash. Hence statement 4 is correct.</strong></li><li>Fungible legal tender for which holders need not have a bank account</li><li>Expected to lower the cost of issuance of money and transactions</li></ul></li><li>CBDC like the physical currency is not inherently insured against inflation. However, the data collected through CBDCs has the potential to be paired with strict reserve requirements for commercial banks, creating a theoretical framework for inflation control. <strong>Hence statement 3 is not correct. </strong></li></ul>"
34," <p>With reference to ancient India, Gautama Buddha was generally known by which of the following epithets ?</p><p>1. Nayaputta</p><p>2. Shakyamuni</p><p>3. Tathagata</p><p>Select the correct answer using the code given below :</p>",(a) 1 only,(b) 2 and 3 only,"(c) 1, 2 and 3",(d) None of the above are epithets of Gautama Buddha,History (Ancient India),b,Medium,Fundamental(F),"<ul><li>Surviving early Jain and Buddhist literature uses several names (or epithets) for <strong>Mahavira, including Nayaputta, </strong>Muni, Samana, Nigantha, Brahman, and Bhagavan.</li><li><strong>Shakyamuni: </strong>This epithet refers to Gautama Buddha as the ""Sage of the Shakyas,"" indicating his association with the Shakya clan. </li><li><strong>Tathagata</strong>: This is a Pali and Sanskrit term used by Gautama Buddha to refer to himself or other Buddhas, meaning ""'Thus-come', one who has come from Thusness "" <strong>Hence option (b) is the correct answer. </strong></li></ul>"
35, <p>Consider the following information :</p><p><strong>Archaeological Site State Description</strong></p><p>1. Chandraketugarh Odisha Trading Port town</p><p>2. Inamgaon Maharashtra Chalcolithic site</p><p>3. Mangadu Kerala Megalithic site4. Salihundam Andhra Pradesh Rock-cut cave shrinesIn </p><p>which of the above rows is given information correctly matched ?</p>,(a) 1 and 2,(b) 2 and 3,(c) 3 and 4,(d) 1 and 4,History (Ancient India),b,Difficult,tFundamental(F),"<ul><li>Chandraketugarh, located in the Ganges Delta, is actually consists of a cluster of villages in the 24 Parganas district of West Bengal, about 35 kilometres (22 mi) north-east of <strong>Kolkata. Hence row 1 is not correctly matched.</strong></li><li>Inamgaon is a chalcolithic settlement located in the state of Maharashtra, India. Inamgaon is located in the Bhima river valley and was inhabited during the Chalcolithic period (c. 3300-1300 BCE). The settlement is believed to have been home to several <strong>thousand people. Hence row 2 is correctly matched.</strong></li><li>Mangadu, in Kerala is a newly discovered prehistoric site where megaliths are found in large numbers. The date of the Mangadu megaliths is approximately from <strong>1000 B.C. to 100 B.C. Hence row 3 </strong>is correctly matched.</li><li>Salihundam in Andhra Pradesh, India is known for its shrines dating back to the Buddhist era. The complex consists of monuments like mahastupas (large stupas), chaityas (prayer halls), viharas (monasteries), mandapas (pavilion halls), and votive stupas (smaller stupas). There is no <strong>rock-cut cave shrines here. Hence row 4 is not correctly matched.</strong></li><li><strong>Hence option (b) is the correct answer.</strong></li></ul>"
36, <p>Who of the following rulers of medieval India gave permission to the Portuguese to build a fort at Bhatkal ?</p>,(a) Krishnadevaraya,(b) Narasimha Saluva,(c) Muhammad Shah III,(d) Yusuf Adil Shah,History (Medieval India),a,Medium,Fundamental(F),"<ul><li data-mce-style=""text-align: justify;"" style=""text-align: justify;"">Krishna Deva Raya was from the Tuluva dynasty of the Vijaynagar Empire and became ruler from 1509-1530. He is considered to be the greatest ruler of the Vijaynagar Empire. Krishna Deva Raya had very friendly relations with the Portuguese. <strong>He gave them many concessions because he gained by the import of horses and other things. In 1510 Albuquerque, the Portguese Governor, asked for permission to build a fort at Bhatkal and the same was granted.</strong></li><li data-mce-style=""text-align: justify;"" style=""text-align: justify;""><strong>Hence option (a) is the correct answer. </strong></li></ul>"
37," <p>With reference to revenue collection by Cornwallis, consider the following statements :</p><p>1. Under the Ryotwari Settlement of revenue collection, the peasants were exempted from revenue payment in case of bad harvests or natural calamities.</p><p>2. Under the Permanent Settlement in Bengal, if the Zamindar failed to pay his revenues to the state, on or before the fixed date, he would be removed from his Zamindari.</p><p>Which of the statements given above is/are correct ?</p>",(a) 1 only,(b) 2 only,(c) Both 1 and 2,(d) Neither 1 nor 2,History (Modern India),b,Easy,Fundamental(F),"<ul><li data-mce-style=""text-align: justify;"" style=""text-align: justify;"">• Under the Ryotwari Settlement, peasants were directly responsible for paying land revenue to the British government. However, there was no general provision for exemption from revenue payment in case of bad harvests or natural calamities. Farmers were forced to pay the revenue even during famines. <strong>Hence, statement 1 is incorrect.</strong></li><li data-mce-style=""text-align: justify;"" style=""text-align: justify;"">Under the Permanent Settlement in Bengal, introduced by Lord Cornwallis in 1793, if a Zamindar failed to pay his revenues to the state on or before the fixed date, their land would auctioned off. <strong>Hence statement 2 is correct.</strong></li><li data-mce-style=""text-align: justify;"" style=""text-align: justify;""><strong>Hence option (b) is the correct answer. </strong></li></ul>"
38, <p>Consider the following statements :</p><p>1. There are no parables in Upanishads.</p><p>2. Upanishads were composed earlier than the Puranas.</p><p>Which of the statements given above is/are correct ?</p>,(a) 1 only,(b) 2 only,(c) Both 1 and 2,(d) Neither 1 nor 2,Art And Culture,b,Medium,Fundamental(F),"<ul><li data-mce-style=""text-align: justify;"" style=""text-align: justify;"">The Upanishads contain several parables and stories that are used to explain philosophical concepts and teachings. <strong>Hence statement 1 is not correct.</strong></li><li data-mce-style=""text-align: justify;"" style=""text-align: justify;"">The Upanishads are considered part of the Vedic literature and were composed during the later Vedic period, while the Puranas were composed much later, starting around the early centuries of the common era. <strong>Hence statement 2 is correct.</strong></li><li data-mce-style=""text-align: justify;"" style=""text-align: justify;""><strong>Hence option (b) is the correct answer.</strong></li></ul>"
39," <p data-mce-style=""text-align: justify;"" style=""text-align: justify;"">Consider the following statements :</p><p data-mce-style=""text-align: justify;"" style=""text-align: justify;"">1. India is a member of the International Grains Council.</p><p data-mce-style=""text-align: justify;"" style=""text-align: justify;"">2. A country needs to be a member of the International Grains Council for exporting or importing rice and wheat.</p><p data-mce-style=""text-align: justify;"" style=""text-align: justify;"">Which of the statements given above is/are correct ?</p>",(a) 1 only,(b) 2 only,(c) Both 1 and 2,(d) Neither 1 nor 2,International Relations,a,Easy,Current Affairs(CA),"<ul><li>The International Grains Council is an intergovernmental organization established in 1949, originally aimed at promoting cooperation in the global grains trade. India is a member of the International Grains Council (IGC). <strong>Hence statement 1 is correct.</strong></li><li>Being a member of the International Grains Council is not a requirement for a country to export or import rice and wheat. The IGC operates through a system of member states, currently comprising major grain-producing and consuming countries. These members collaborate through regular meetings and consultations, where they discuss market conditions, policy challenges, and potential areas for collective action. <strong>Hence statement 2 is not correct.</strong></li><li><strong>Hence option (a) is the correct answer. </strong></li></ul>"
40, <p>Which one of the following was the latest inclusion in the Intangible Cultural Heritage List of UNESCO ?</p>,(a) Chhau dance,(b) Durga Puja,(c) Garba dance,(d) Kumbh mela,Current Affairs,c,Easy,Current Affairs(CA),"<ul><li>Garba, a traditional dance form from Gujarat, was the latest inclusion in the UNESCO Intangible Cultural Heritage list in December 2023 </li><li><strong>Hence option (c) is the correct answer. </strong></li></ul>"
41, <p>Consider the following statements :</p><p>Statement-I :</p><p>There is instability and worsening security situation in the Sahel region.</p><p>Statement-II :</p><p>There have been military takeovers/coups detat in several countries of the Sahel region in the recent past.</p><p>Which one of the following is correct in respect of the above statements ?</p>,(a) Both Statement-I and Statement-II are correct and Statement-II explains Statement-I,"(b) Both Statement-I and Statement-II are correct, but Statement-II does not explain Statement-I","(c) Statement-I is correct, but Statement-II is incorrect","(d) Statement-I is incorrect, but Statement-II is correct",International Relations,a,Medium,Current Affairs(CA),"<ul><li>The Sahel suffers from a long history of political instability, armed rebellions (especially in Mali and Niger), and bad governance. Since gaining independence in the 1960s, countries in the region have faced challenges of state- and nation-building. These countries inherited governing institutions and redefined territories that have proven difficult to manage. <strong>Hence statement 1 is correct.</strong></li><li>In January 2023, the head of the UN Office for West Africa and the Sahel warned that armed conflicts have worsened human suffering and forced millions to flee. Roughly 2.7 million people have been displaced and 1.6 million children are malnourished. Multiple military coups have occurred in the region since 2020: two each in Burkina Faso and Mali, one in Chad, and another in neighbouring Guinea. <strong>Hence statement 2 is correct.</strong></li><li><strong>Both statements are correct, and Statement II does directly explain Statement I.</strong></li><li><strong>Hence option (a) is the correct answer.</strong></li></ul>"
42," <p>Consider the following statements :</p><p>Statement-I :</p><p>India does not import apples from the United States of America.</p><p>Statement-II :</p><p>In India, the law prohibits the import of Genetically Modified food without the approval of the competent authority.</p><p>Which one of the following is correct in respect of the above statements ?</p>",(a) Both Statement-I and Statement-II are correct and Statement-II explains Statement-I,"(b) Both Statement-I and Statement-II are correct, but Statement-II does not explain Statement-I","(c) Statement-I is correct, but Statement-II is incorrect","(d) Statement-I is incorrect, but Statement-II is correct",Current Affairs,d,Medium,Current Affairs(CA),"<ul><li data-mce-style=""text-align: justify;"" style=""text-align: justify;""><strong>In February, 2024, US lawmakers and apple growers celebrated the export of apples to India this year</strong>, which is 16 times more than last year after India decided to drop the 20 per cent retaliatory tariff put in 2019 on American products. Earlier in 2019, in retaliation for the then-Trump Administration's decision to revoke India's trade benefits under the Generalised System of Preferences (GSP) programme in March 2019, India imposed several retaliatory tariffs on American products, including Apple. <strong>Hence statement-I is not correct. </strong></li><li data-mce-style=""text-align: justify;"" style=""text-align: justify;"">As per the import policy of Genetically Modified Food, Feed, Genetically Modified Organism (GMOs) and Living Modified Organisms (LMOs), import of GM food requires prior approval of the Genetic Engineering Approval Committee (GEAC) constituted by the Ministry of Environment Forest and Climate Change. Import of food products is also regulated under the Food Safety and Standards Act (FSSAI), 2006. Indian Customs can clear food products including <strong>Genetically Modified(GM) food products only after necessary approval/No Objection Certificate(NOC) by FSSAI. Hence statement-II is correct. </strong></li></ul>"
43," <p>With reference to the Speaker of the Lok Sabha, consider the following statements :</p><p>While any resolution for the removal of the Speaker of the Lok Sabha is under consideration</p><p>1. He/She shall not preside.</p><p>2. He/She shall not have the right to speak</p><p>3. He/She shall not be entitled to vote on the resolution in the first instance.</p><p>Which of the statements given above is/are correct ?</p>",(a) 1 only,(b) 1 and 2 only,(c) 2 and 3 only,"(d) 1, 2 and 3",Polity And Governance,a,Easy,Fundamental(F),"<ul><li>When a resolution for the removal of the Speaker is under consideration of the House, <strong>he cannot preside at the sitting of the House, though he may be present. </strong>However, <strong>he can speak and take part in the proceedings of the House at such a time and vote in the first instance</strong>, though not in the case of an equality of votes. <strong>Hence, option (a) is the correct answer.</strong></li></ul>"
44," <p>With reference to the Indian Parliament, consider the following statements :</p><p>1. A bill pending in the Lok Sabha lapses on its dissolution.</p><p>2. A bill passed by the Lok Sabha and pending in the Rajya Sabha lapses on the dissolution of the Lok Sabha.</p><p>3. A bill in regard to which the President of India notified his/her intention to summon the Houses to a joint sitting lapses on the dissolution of the Lok Sabha.</p><p>Which of the statements given above is/are correct ?</p>",(a) 1 only,(b) 1 and 2,(c) 2 and 3,(d) 3 only,Polity And Governance,b,Easy,Fundamental(F),"<ul><li data-mce-style=""text-align: justify;"" style=""text-align: justify;"">When the Lok Sabha is dissolved, all business including bills, motions, resolutions, notices, petitions and so on pending before it or its committees lapse. They (to be pursued further) must be reintroduced in the newly-constituted Lok Sabha. However, some pending bills and all pending assurances that are to be examined by the Committee on Government Assurances do not lapse on the dissolution of the Lok Sabha. The position with respect to lapsing of bills is as follows: <ul><li data-mce-style=""text-align: justify;"" style=""text-align: justify;"">A bill pending in the Lok Sabha lapses (whether originating in the Lok Sabha or transmitted to it by the Rajya Sabha). <strong>Hence, statement 1 is correct. </strong></li><li data-mce-style=""text-align: justify;"" style=""text-align: justify;"">A bill passed by the Lok Sabha but pending in the Rajya Sabha lapses. <strong>Hence, statement 2 is correct. </strong></li><li data-mce-style=""text-align: justify;"" style=""text-align: justify;"">A bill not passed by the two Houses due to disagreement and if the president has notified the holding of a joint sitting before the dissolution of Lok Sabha, does not lapse. <strong>Hence, statement 3 is not correct. </strong></li><li data-mce-style=""text-align: justify;"" style=""text-align: justify;"">A bill pending in the Rajya Sabha but not passed by the Lok Sabha does not lapse. </li><li data-mce-style=""text-align: justify;"" style=""text-align: justify;"">A bill passed by both Houses but pending assent of the president does not lapse. </li><li data-mce-style=""text-align: justify;"" style=""text-align: justify;"">A bill passed by both Houses but returned by the president for reconsideration of Houses does not lapse.</li></ul></li></ul>"
45," <p>With reference to the Parliament of India, consider the following statements :</p><p>1. Prorogation of a House by the President of India does not require the advice of the Council of Ministers.</p><p>2. Prorogation of a House is generally done after the House is adjourned sine die but there is no bar to the President of India prorogating the House which is in session.</p><p>3. Dissolution of the Lok Sabha is done by the President of India who, save in exceptional circumstances, does so on the advice of the Council of Ministers.</p><p>Which of the statements given above is/are correct ?</p>",(a) 1 only,(b) 1 and 2,(c) 2 and 3,(d) 3 only,Polity And Governance,c,Easy,Fundamental(F),"<ul><li>Under Article 85(2) of the Constitution, the President may from time to time prorogue Houses or either House of Parliament. Such prorogation requires the advice of the council of ministers. <strong>Hence, statement 1 is not correct. </strong></li><li>Termination of a session of the House by an Order by the President under the above constitutional provision is called ‘prorogation’. Prorogation normally follows the adjournment of the sitting of the House sine die. But the president can prorogue when the house is in session too. <strong>Hence, statement 2 is correct. </strong></li><li>Dissolution of the Lok Sabha is done by the President of India who, save in exceptional circumstances, does so on the advice of the Council of Ministers. The President may on his discretion, look for alternate government formation if the present government cannot prove a majority. <strong>Hence, statement 3 is correct.</strong></li></ul>"
46, <p>Consider the following statements :Statement-I :</p><p>The European Parliament approved The Net-Zero Industry Act recently.</p><p>Statement-II :</p><p>The European Union intends to achieve carbon neutrality by 2040 and therefore aims to develop all of its own clean technology by that time.</p><p>Which one of the following is correct in respect of the above statements ?</p>,(a) Both Statement-I and Statement-II are correct and Statement-II explains Statement-I,"(b) Both Statement-I and Statement-II are correct, but Statement-II does not explain Statement-I","(c) Statement-I is correct, but Statement-II is incorrect","(d) Statement-I is incorrect, but Statement-II is correct",Current Affairs,c,Easy,Current Affairs(CA),"<ul><li><strong>Statement I is correct: </strong>Recently the European Parliament approved the Net-Zero industry Act to bolster EU production in technologies needed for decarbonisation. The ""Net-Zero industry Act"" sets a target for Europe to produce 40% of its annual deployment needs in net-zero technologies by 2030, based on National Energy and Climate Plans (NECPs) and to capture 15% of the global market value for these technologies.</li><li><strong>Statement II is not correct: </strong>The EU aims to be climate-neutral by 2050 – an economy with net-zero greenhouse gas emissions.</li></ul>"
47," <p>Consider the following statements :</p><p>Statement-I :</p><p>Recently, Venezuela has achieved a rapid recovery from its economic crisis and succeeded in preventing its people from fleeing/emigrating to other countries.</p><p>Statement-II :</p><p>Venezuela has the world’s largest oil reserves.</p><p>Which one of the following is correct in respect of the above statements ?</p>",(a) Both Statement-I and Statement-II are correct and Statement-II explains Statement-I,"(b) Both Statement-I and Statement-II are correct, but Statement-II does not explain Statement-I","(c) Statement-I is correct, but Statement-II is incorrect","(d) Statement-I is incorrect, but Statement-II is correct",Current Affairs,d,Medium,Current Affairs(CA),"<ul><li>With an exodus of more than 7.72 million people since 2014, <strong>the refugee crisis in Venezuela is the largest displacement crisis in Latin America </strong>and one of the largest in the world.</li><li>Several root causes generate this unprecedented flow of migrants and refugees, including <strong>a deep economic crisis, repression and democratic breakdown in Venezuela. </strong>With the sometimes tumultuous changes in governments in Latin America, Venezuelans prefer to leave receiving countries rather than go through another national crisis. Since these elements will remain throughout the year, migration flows are expected to continue and even increase in 2024. <strong>Hence statement-I is not correct. </strong></li><li><strong>Venezuela has the world’s largest proven crude oil reserves accounting for approximately 17% of global reserves. </strong>Despite the sizeable reserves, Venezuela produced 0.8% of total global crude oil in 2023. <strong>Hence statement-II is correct. </strong></li></ul>"
